,RFrac,InitialTumourSize,Cost,Turnover,ReplicateId,Time,TreatmentBranch,TTP_CT_CA,TTP_AT50_CA,AbsTimeGained_CA,RelTimeGained_CA,MaxNCycles,FinalSize_R_CT,FinalSize_R_AT,NNests,InitialMeanDist,MeanConvexity
875,0.001,0.25,0.0,0.0,218,250,AT50,,,,,2.0,198.0,121.0,3,,0.8433744851611152
876,0.001,0.25,0.0,0.0,219,150,MTD,,,,,2.0,260.0,291.0,3,,0.8598276866740555
877,0.001,0.25,0.0,0.0,219,250,MTD,,,,,2.0,260.0,291.0,3,,0.8475572104198651
878,0.001,0.25,0.0,0.0,219,150,AT50,,,,,2.0,260.0,291.0,3,,0.8493638444448735
879,0.001,0.25,0.0,0.0,219,250,AT50,,,,,2.0,260.0,291.0,3,,0.7972654947533888
880,0.001,0.25,0.0,0.0,220,150,MTD,,,,,2.0,373.0,235.0,3,,0.8528097600983807
881,0.001,0.25,0.0,0.0,220,250,MTD,,,,,2.0,373.0,235.0,3,,0.7577318331983899
882,0.001,0.25,0.0,0.0,220,150,AT50,,,,,2.0,373.0,235.0,3,,0.819600710157069
883,0.001,0.25,0.0,0.0,220,250,AT50,,,,,2.0,373.0,235.0,3,,0.7059812690960895
884,0.001,0.25,0.0,0.0,221,150,MTD,,,,,2.0,333.0,323.0,3,,0.7983765293650434
885,0.001,0.25,0.0,0.0,221,250,MTD,,,,,2.0,333.0,323.0,2,,0.7284065506345772
886,0.001,0.25,0.0,0.0,221,150,AT50,,,,,2.0,333.0,323.0,3,,0.7704086208549196
887,0.001,0.25,0.0,0.0,221,250,AT50,,,,,2.0,333.0,323.0,2,,0.6698237575385739
888,0.001,0.25,0.0,0.0,222,150,MTD,,,,,2.0,315.0,230.0,3,,0.78908430510496
889,0.001,0.25,0.0,0.0,222,250,MTD,,,,,2.0,315.0,230.0,3,,0.7593507113831092
890,0.001,0.25,0.0,0.0,222,150,AT50,,,,,2.0,315.0,230.0,3,,0.7689982098461071
891,0.001,0.25,0.0,0.0,222,250,AT50,,,,,2.0,315.0,230.0,3,,0.7614362938571285
892,0.001,0.25,0.0,0.0,223,150,MTD,,,,,2.0,277.0,292.0,3,,0.8379305734789368
893,0.001,0.25,0.0,0.0,223,250,MTD,,,,,2.0,277.0,292.0,3,,0.7854715503158468
894,0.001,0.25,0.0,0.0,223,150,AT50,,,,,2.0,277.0,292.0,3,,0.8583987830431057
895,0.001,0.25,0.0,0.0,223,250,AT50,,,,,2.0,277.0,292.0,3,,0.7550388710721073
896,0.001,0.25,0.0,0.0,224,150,MTD,,,,,3.0,252.0,163.0,3,,0.8718384007534258
897,0.001,0.25,0.0,0.0,224,250,MTD,,,,,3.0,252.0,163.0,2,,0.7199659186997263
898,0.001,0.25,0.0,0.0,224,150,AT50,,,,,3.0,252.0,163.0,3,,0.9361085728708117
899,0.001,0.25,0.0,0.0,224,250,AT50,,,,,3.0,252.0,163.0,3,,0.7464264095885431
900,0.001,0.25,0.0,0.0,225,150,MTD,,,,,2.0,295.0,271.0,3,,0.8596187277006306
901,0.001,0.25,0.0,0.0,225,250,MTD,,,,,2.0,295.0,271.0,3,,0.8112170192355347
902,0.001,0.25,0.0,0.0,225,150,AT50,,,,,2.0,295.0,271.0,3,,0.8133575586091554
903,0.001,0.25,0.0,0.0,225,250,AT50,,,,,2.0,295.0,271.0,3,,0.7439809707758357
904,0.001,0.25,0.0,0.0,226,150,MTD,,,,,2.0,332.0,361.0,3,,0.8757826427908996
905,0.001,0.25,0.0,0.0,226,250,MTD,,,,,2.0,332.0,361.0,3,,0.7878973563918752
906,0.001,0.25,0.0,0.0,226,150,AT50,,,,,2.0,332.0,361.0,3,,0.794276661392502
907,0.001,0.25,0.0,0.0,226,250,AT50,,,,,2.0,332.0,361.0,3,,0.7125223561552304
908,0.001,0.25,0.0,0.0,227,150,MTD,,,,,2.0,526.0,488.0,3,,0.778770977864449
909,0.001,0.25,0.0,0.0,227,250,MTD,,,,,2.0,526.0,488.0,3,,0.7484025469990412
910,0.001,0.25,0.0,0.0,227,150,AT50,,,,,2.0,526.0,488.0,3,,0.7357276193757406
911,0.001,0.25,0.0,0.0,227,250,AT50,,,,,2.0,526.0,488.0,2,,0.5660880345128956
912,0.001,0.25,0.0,0.0,228,150,MTD,,,,,2.0,299.0,170.0,2,,0.7176320238450136
913,0.001,0.25,0.0,0.0,228,250,MTD,,,,,2.0,299.0,170.0,2,,0.7491539938749137
914,0.001,0.25,0.0,0.0,228,150,AT50,,,,,2.0,299.0,170.0,3,,0.8355638739249046
915,0.001,0.25,0.0,0.0,228,250,AT50,,,,,2.0,299.0,170.0,2,,0.6380917849909916
916,0.001,0.25,0.0,0.0,229,150,MTD,,,,,2.0,344.0,256.0,3,,0.8202567616669093
917,0.001,0.25,0.0,0.0,229,250,MTD,,,,,2.0,344.0,256.0,2,,0.664716965791198
918,0.001,0.25,0.0,0.0,229,150,AT50,,,,,2.0,344.0,256.0,3,,0.7496657526859739
919,0.001,0.25,0.0,0.0,229,250,AT50,,,,,2.0,344.0,256.0,3,,0.7503227394838593
920,0.001,0.25,0.0,0.0,230,150,MTD,,,,,2.0,214.0,198.0,3,,0.9250526284153361
921,0.001,0.25,0.0,0.0,230,250,MTD,,,,,2.0,214.0,198.0,3,,0.7518754336627307
922,0.001,0.25,0.0,0.0,230,150,AT50,,,,,2.0,214.0,198.0,3,,0.8495911481524047
923,0.001,0.25,0.0,0.0,230,250,AT50,,,,,2.0,214.0,198.0,3,,0.7759107409195409
924,0.001,0.25,0.0,0.0,231,150,MTD,,,,,2.0,338.0,178.0,3,,0.8004119407232871
925,0.001,0.25,0.0,0.0,231,250,MTD,,,,,2.0,338.0,178.0,1,,0.6919476203915548
926,0.001,0.25,0.0,0.0,231,150,AT50,,,,,2.0,338.0,178.0,3,,0.8587287677370443
927,0.001,0.25,0.0,0.0,231,250,AT50,,,,,2.0,338.0,178.0,1,,0.5391559409175167
928,0.001,0.25,0.0,0.0,232,150,MTD,,,,,2.0,286.0,279.0,3,,0.8322604826713129
929,0.001,0.25,0.0,0.0,232,250,MTD,,,,,2.0,286.0,279.0,3,,0.7982636235625856
930,0.001,0.25,0.0,0.0,232,150,AT50,,,,,2.0,286.0,279.0,3,,0.7891000721121556
931,0.001,0.25,0.0,0.0,232,250,AT50,,,,,2.0,286.0,279.0,3,,0.7493272738146692
932,0.001,0.25,0.0,0.0,233,150,MTD,,,,,2.0,301.0,198.0,3,,0.8397826393232867
933,0.001,0.25,0.0,0.0,233,250,MTD,,,,,2.0,301.0,198.0,3,,0.7638401476769503
934,0.001,0.25,0.0,0.0,233,150,AT50,,,,,2.0,301.0,198.0,3,,0.9000577385732411
935,0.001,0.25,0.0,0.0,233,250,AT50,,,,,2.0,301.0,198.0,3,,0.800125142190744
936,0.001,0.25,0.0,0.0,234,150,MTD,,,,,2.0,287.0,212.0,3,,0.9098988990055114
937,0.001,0.25,0.0,0.0,234,250,MTD,,,,,2.0,287.0,212.0,3,,0.810270086438963
938,0.001,0.25,0.0,0.0,234,150,AT50,,,,,2.0,287.0,212.0,3,,0.8672233848076009
939,0.001,0.25,0.0,0.0,234,250,AT50,,,,,2.0,287.0,212.0,3,,0.7735788741419257
940,0.001,0.25,0.0,0.0,235,150,MTD,,,,,3.0,266.0,157.0,3,,0.8725665175309244
941,0.001,0.25,0.0,0.0,235,250,MTD,,,,,3.0,266.0,157.0,3,,0.8074907528560384
942,0.001,0.25,0.0,0.0,235,150,AT50,,,,,3.0,266.0,157.0,3,,0.8694181167149577
943,0.001,0.25,0.0,0.0,235,250,AT50,,,,,3.0,266.0,157.0,3,,0.8231326561323424
944,0.001,0.25,0.0,0.0,236,150,MTD,,,,,2.0,346.0,192.0,3,,0.7599900453177234
945,0.001,0.25,0.0,0.0,236,250,MTD,,,,,2.0,346.0,192.0,3,,0.777497805579452
946,0.001,0.25,0.0,0.0,236,150,AT50,,,,,2.0,346.0,192.0,3,,0.8328202232647196
947,0.001,0.25,0.0,0.0,236,250,AT50,,,,,2.0,346.0,192.0,3,,0.7535770191939891
948,0.001,0.25,0.0,0.0,237,150,MTD,,,,,2.0,266.0,211.0,3,,0.8716365988735078
949,0.001,0.25,0.0,0.0,237,250,MTD,,,,,2.0,266.0,211.0,3,,0.8081430830539587
950,0.001,0.25,0.0,0.0,237,150,AT50,,,,,2.0,266.0,211.0,3,,0.8596765378951899
951,0.001,0.25,0.0,0.0,237,250,AT50,,,,,2.0,266.0,211.0,3,,0.7368502801114761
952,0.001,0.25,0.0,0.0,238,150,MTD,,,,,2.0,278.0,185.0,3,,0.8665541754512583
953,0.001,0.25,0.0,0.0,238,250,MTD,,,,,2.0,278.0,185.0,3,,0.7898776477673
954,0.001,0.25,0.0,0.0,238,150,AT50,,,,,2.0,278.0,185.0,3,,0.8505177720740756
955,0.001,0.25,0.0,0.0,238,250,AT50,,,,,2.0,278.0,185.0,3,,0.7661163088585399
956,0.001,0.25,0.0,0.0,239,150,MTD,,,,,2.0,283.0,221.0,3,,0.8063713124173337
957,0.001,0.25,0.0,0.0,239,250,MTD,,,,,2.0,283.0,221.0,3,,0.7517153833041114
958,0.001,0.25,0.0,0.0,239,150,AT50,,,,,2.0,283.0,221.0,3,,0.8705494092568049
959,0.001,0.25,0.0,0.0,239,250,AT50,,,,,2.0,283.0,221.0,3,,0.7950165161934896
960,0.001,0.25,0.0,0.0,240,150,MTD,,,,,2.0,324.0,213.0,3,,0.7317769782725022
961,0.001,0.25,0.0,0.0,240,250,MTD,,,,,2.0,324.0,213.0,3,,0.756491232525796
962,0.001,0.25,0.0,0.0,240,150,AT50,,,,,2.0,324.0,213.0,3,,0.7985554405606455
963,0.001,0.25,0.0,0.0,240,250,AT50,,,,,2.0,324.0,213.0,3,,0.7128665089102898
964,0.001,0.25,0.0,0.0,241,150,MTD,,,,,3.0,150.0,143.0,3,,0.9157542372821323
965,0.001,0.25,0.0,0.0,241,250,MTD,,,,,3.0,150.0,143.0,3,,0.8258480441672701
966,0.001,0.25,0.0,0.0,241,150,AT50,,,,,3.0,150.0,143.0,3,,0.9163323872172838
967,0.001,0.25,0.0,0.0,241,250,AT50,,,,,3.0,150.0,143.0,3,,0.7959572748797067
968,0.001,0.25,0.0,0.0,242,150,MTD,,,,,2.0,266.0,251.0,3,,0.8361421155163365
969,0.001,0.25,0.0,0.0,242,250,MTD,,,,,2.0,266.0,251.0,3,,0.7878259293636983
970,0.001,0.25,0.0,0.0,242,150,AT50,,,,,2.0,266.0,251.0,3,,0.8339044846483931
971,0.001,0.25,0.0,0.0,242,250,AT50,,,,,2.0,266.0,251.0,3,,0.7517895217192997
972,0.001,0.25,0.0,0.0,243,150,MTD,,,,,2.0,262.0,240.0,3,,0.8387656409155714
973,0.001,0.25,0.0,0.0,243,250,MTD,,,,,2.0,262.0,240.0,3,,0.757222506156887
974,0.001,0.25,0.0,0.0,243,150,AT50,,,,,2.0,262.0,240.0,3,,0.8908497717399344
975,0.001,0.25,0.0,0.0,243,250,AT50,,,,,2.0,262.0,240.0,3,,0.6876051481457527
976,0.001,0.25,0.0,0.0,244,150,MTD,,,,,2.0,304.0,230.0,3,,0.8430138430259809
977,0.001,0.25,0.0,0.0,244,250,MTD,,,,,2.0,304.0,230.0,3,,0.7913998731737332
978,0.001,0.25,0.0,0.0,244,150,AT50,,,,,2.0,304.0,230.0,3,,0.8208530841580228
979,0.001,0.25,0.0,0.0,244,250,AT50,,,,,2.0,304.0,230.0,3,,0.7256794015603226
980,0.001,0.25,0.0,0.0,245,150,MTD,,,,,3.0,208.0,105.0,3,,0.9017621158459491
981,0.001,0.25,0.0,0.0,245,250,MTD,,,,,3.0,208.0,105.0,3,,0.8076483759914108
982,0.001,0.25,0.0,0.0,245,150,AT50,,,,,3.0,208.0,105.0,3,,0.948343759867495
983,0.001,0.25,0.0,0.0,245,250,AT50,,,,,3.0,208.0,105.0,3,,0.8009209184140488
984,0.001,0.25,0.0,0.0,246,150,MTD,,,,,2.0,312.0,349.0,3,,0.7869594199679361
985,0.001,0.25,0.0,0.0,246,250,MTD,,,,,2.0,312.0,349.0,3,,0.7465171322923551
986,0.001,0.25,0.0,0.0,246,150,AT50,,,,,2.0,312.0,349.0,3,,0.7844399592478567
987,0.001,0.25,0.0,0.0,246,250,AT50,,,,,2.0,312.0,349.0,3,,0.6915990651645721
988,0.001,0.25,0.0,0.0,247,150,MTD,,,,,2.0,352.0,230.0,3,,0.8236171138876056
989,0.001,0.25,0.0,0.0,247,250,MTD,,,,,2.0,352.0,230.0,3,,0.7571070870249416
990,0.001,0.25,0.0,0.0,247,150,AT50,,,,,2.0,352.0,230.0,3,,0.7746563096573916
991,0.001,0.25,0.0,0.0,247,250,AT50,,,,,2.0,352.0,230.0,3,,0.7126288848682484
992,0.001,0.25,0.0,0.0,248,150,MTD,,,,,2.0,313.0,270.0,3,,0.8294889266870916
993,0.001,0.25,0.0,0.0,248,250,MTD,,,,,2.0,313.0,270.0,3,,0.7342384832380051
994,0.001,0.25,0.0,0.0,248,150,AT50,,,,,2.0,313.0,270.0,3,,0.7904902301774581
995,0.001,0.25,0.0,0.0,248,250,AT50,,,,,2.0,313.0,270.0,3,,0.6968023121914059
996,0.001,0.25,0.0,0.0,249,150,MTD,,,,,2.0,295.0,243.0,3,,0.7812373242012921
997,0.001,0.25,0.0,0.0,249,250,MTD,,,,,2.0,295.0,243.0,3,,0.7441719641988372
998,0.001,0.25,0.0,0.0,249,150,AT50,,,,,2.0,295.0,243.0,3,,0.8604022536422083
999,0.001,0.25,0.0,0.0,249,250,AT50,,,,,2.0,295.0,243.0,3,,0.7614466982559436
1000,0.001,0.25,0.0,0.0,250,150,MTD,,,,,2.0,411.0,292.0,3,,0.7802874537351666
1001,0.001,0.25,0.0,0.0,250,250,MTD,,,,,2.0,411.0,292.0,3,,0.7493542174550795
1002,0.001,0.25,0.0,0.0,250,150,AT50,,,,,2.0,411.0,292.0,3,,0.7910978530626567
1003,0.001,0.25,0.0,0.0,250,250,AT50,,,,,2.0,411.0,292.0,3,,0.6838586639802772
1004,0.001,0.25,0.0,0.0,251,150,MTD,,,,,2.0,245.0,189.0,3,,0.8543206867603018
1005,0.001,0.25,0.0,0.0,251,250,MTD,,,,,2.0,245.0,189.0,3,,0.7162997514993888
1006,0.001,0.25,0.0,0.0,251,150,AT50,,,,,2.0,245.0,189.0,3,,0.8503968208876845
1007,0.001,0.25,0.0,0.0,251,250,AT50,,,,,2.0,245.0,189.0,3,,0.7710703130051976
1008,0.001,0.25,0.0,0.0,252,150,MTD,,,,,2.0,199.0,199.0,3,,0.8585057736543354
1009,0.001,0.25,0.0,0.0,252,250,MTD,,,,,2.0,199.0,199.0,3,,0.8124219041553609
1010,0.001,0.25,0.0,0.0,252,150,AT50,,,,,2.0,199.0,199.0,3,,0.8763127280676178
1011,0.001,0.25,0.0,0.0,252,250,AT50,,,,,2.0,199.0,199.0,3,,0.7266839741581353
1012,0.001,0.25,0.0,0.0,253,150,MTD,,,,,2.0,311.0,288.0,3,,0.8931947852149436
1013,0.001,0.25,0.0,0.0,253,250,MTD,,,,,2.0,311.0,288.0,3,,0.7954945211339214
1014,0.001,0.25,0.0,0.0,253,150,AT50,,,,,2.0,311.0,288.0,3,,0.8059702369857064
1015,0.001,0.25,0.0,0.0,253,250,AT50,,,,,2.0,311.0,288.0,3,,0.6778891052506069
1016,0.001,0.25,0.0,0.0,254,150,MTD,,,,,2.0,463.0,343.0,3,,0.7335151653497408
1017,0.001,0.25,0.0,0.0,254,250,MTD,,,,,2.0,463.0,343.0,3,,0.7418435896341392
1018,0.001,0.25,0.0,0.0,254,150,AT50,,,,,2.0,463.0,343.0,3,,0.7524452799628726
1019,0.001,0.25,0.0,0.0,254,250,AT50,,,,,2.0,463.0,343.0,3,,0.7160591984714751
1020,0.001,0.25,0.0,0.0,255,150,MTD,,,,,2.0,296.0,202.0,3,,0.8482027877529537
1021,0.001,0.25,0.0,0.0,255,250,MTD,,,,,2.0,296.0,202.0,3,,0.7770324850312286
1022,0.001,0.25,0.0,0.0,255,150,AT50,,,,,2.0,296.0,202.0,3,,0.81315390077509
1023,0.001,0.25,0.0,0.0,255,250,AT50,,,,,2.0,296.0,202.0,3,,0.7371801183624597
1024,0.001,0.25,0.0,0.0,256,150,MTD,,,,,2.0,396.0,260.0,3,,0.7693519692973095
1025,0.001,0.25,0.0,0.0,256,250,MTD,,,,,2.0,396.0,260.0,3,,0.7289230102554146
1026,0.001,0.25,0.0,0.0,256,150,AT50,,,,,2.0,396.0,260.0,3,,0.8418969756282487
1027,0.001,0.25,0.0,0.0,256,250,AT50,,,,,2.0,396.0,260.0,3,,0.7529128962829198
1028,0.001,0.25,0.0,0.0,257,150,MTD,,,,,2.0,329.0,290.0,3,,0.7927118893420871
1029,0.001,0.25,0.0,0.0,257,250,MTD,,,,,2.0,329.0,290.0,3,,0.7593541726009824
1030,0.001,0.25,0.0,0.0,257,150,AT50,,,,,2.0,329.0,290.0,3,,0.8452341736324375
1031,0.001,0.25,0.0,0.0,257,250,AT50,,,,,2.0,329.0,290.0,3,,0.7130499205184461
1032,0.001,0.25,0.0,0.0,258,150,MTD,,,,,2.0,429.0,265.0,3,,0.7769633655876511
1033,0.001,0.25,0.0,0.0,258,250,MTD,,,,,2.0,429.0,265.0,2,,0.7122732418379505
1034,0.001,0.25,0.0,0.0,258,150,AT50,,,,,2.0,429.0,265.0,3,,0.8806997696477326
1035,0.001,0.25,0.0,0.0,258,250,AT50,,,,,2.0,429.0,265.0,2,,0.6597832688659417
1036,0.001,0.25,0.0,0.0,259,150,MTD,,,,,2.0,378.0,175.0,3,,0.778875060614156
1037,0.001,0.25,0.0,0.0,259,250,MTD,,,,,2.0,378.0,175.0,3,,0.7934282614722507
1038,0.001,0.25,0.0,0.0,259,150,AT50,,,,,2.0,378.0,175.0,3,,0.8855374987033456
1039,0.001,0.25,0.0,0.0,259,250,AT50,,,,,2.0,378.0,175.0,3,,0.815330494537097
1040,0.001,0.25,0.0,0.0,260,150,MTD,,,,,2.0,263.0,170.0,3,,0.8343717446784802
1041,0.001,0.25,0.0,0.0,260,250,MTD,,,,,2.0,263.0,170.0,3,,0.7534977073569591
1042,0.001,0.25,0.0,0.0,260,150,AT50,,,,,2.0,263.0,170.0,3,,0.9131678537288422
1043,0.001,0.25,0.0,0.0,260,250,AT50,,,,,2.0,263.0,170.0,3,,0.8333677538644856
1044,0.001,0.25,0.0,0.0,261,150,MTD,,,,,3.0,311.0,258.0,3,,0.808906304685136
1045,0.001,0.25,0.0,0.0,261,250,MTD,,,,,3.0,311.0,258.0,3,,0.7303890804224097
1046,0.001,0.25,0.0,0.0,261,150,AT50,,,,,3.0,311.0,258.0,3,,0.8701457152731317
1047,0.001,0.25,0.0,0.0,261,250,AT50,,,,,3.0,311.0,258.0,3,,0.7822484586836609
1048,0.001,0.25,0.0,0.0,262,150,MTD,,,,,2.0,325.0,200.0,3,,0.8665544236960757
1049,0.001,0.25,0.0,0.0,262,250,MTD,,,,,2.0,325.0,200.0,3,,0.753531980138757
1050,0.001,0.25,0.0,0.0,262,150,AT50,,,,,2.0,325.0,200.0,3,,0.8645647417089165
1051,0.001,0.25,0.0,0.0,262,250,AT50,,,,,2.0,325.0,200.0,3,,0.7483321045994621
1052,0.001,0.25,0.0,0.0,263,150,MTD,,,,,2.0,248.0,222.0,3,,0.802255170120283
1053,0.001,0.25,0.0,0.0,263,250,MTD,,,,,2.0,248.0,222.0,3,,0.7570248791358711
1054,0.001,0.25,0.0,0.0,263,150,AT50,,,,,2.0,248.0,222.0,3,,0.8457238881106385
1055,0.001,0.25,0.0,0.0,263,250,AT50,,,,,2.0,248.0,222.0,3,,0.6644565495296391
1056,0.001,0.25,0.0,0.0,264,150,MTD,,,,,2.0,289.0,197.0,3,,0.8618631266967755
1057,0.001,0.25,0.0,0.0,264,250,MTD,,,,,2.0,289.0,197.0,3,,0.7228782795648844
1058,0.001,0.25,0.0,0.0,264,150,AT50,,,,,2.0,289.0,197.0,3,,0.8442150982598357
1059,0.001,0.25,0.0,0.0,264,250,AT50,,,,,2.0,289.0,197.0,3,,0.8097949975776628
1060,0.001,0.25,0.0,0.0,265,150,MTD,,,,,2.0,353.0,331.0,3,,0.8308173064018415
1061,0.001,0.25,0.0,0.0,265,250,MTD,,,,,2.0,353.0,331.0,3,,0.7699713134473917
1062,0.001,0.25,0.0,0.0,265,150,AT50,,,,,2.0,353.0,331.0,3,,0.7828791661561105
1063,0.001,0.25,0.0,0.0,265,250,AT50,,,,,2.0,353.0,331.0,3,,0.7291443451077976
1064,0.001,0.25,0.0,0.0,266,150,MTD,,,,,3.0,185.0,123.0,3,,0.902737571062889
1065,0.001,0.25,0.0,0.0,266,250,MTD,,,,,3.0,185.0,123.0,3,,0.7822971560199488
1066,0.001,0.25,0.0,0.0,266,150,AT50,,,,,3.0,185.0,123.0,3,,0.9036612555557076
1067,0.001,0.25,0.0,0.0,266,250,AT50,,,,,3.0,185.0,123.0,3,,0.7381504599307886
1068,0.001,0.25,0.0,0.0,267,150,MTD,,,,,2.0,135.0,124.0,3,,0.9165689122230246
1069,0.001,0.25,0.0,0.0,267,250,MTD,,,,,2.0,135.0,124.0,3,,0.7858075929330269
1070,0.001,0.25,0.0,0.0,267,150,AT50,,,,,2.0,135.0,124.0,3,,0.8858148585357375
1071,0.001,0.25,0.0,0.0,267,250,AT50,,,,,2.0,135.0,124.0,3,,0.7644220588078047
1072,0.001,0.25,0.0,0.0,268,150,MTD,,,,,2.0,388.0,237.0,3,,0.8265366353722552
1073,0.001,0.25,0.0,0.0,268,250,MTD,,,,,2.0,388.0,237.0,3,,0.7257232802673598
1074,0.001,0.25,0.0,0.0,268,150,AT50,,,,,2.0,388.0,237.0,3,,0.8389225553649836
1075,0.001,0.25,0.0,0.0,268,250,AT50,,,,,2.0,388.0,237.0,3,,0.6836782272365073
1076,0.001,0.25,0.0,0.0,269,150,MTD,,,,,3.0,131.0,132.0,3,,0.9693352631184652
1077,0.001,0.25,0.0,0.0,269,250,MTD,,,,,3.0,131.0,132.0,3,,0.7930391966485809
1078,0.001,0.25,0.0,0.0,269,150,AT50,,,,,3.0,131.0,132.0,3,,0.9743743548084707
1079,0.001,0.25,0.0,0.0,269,250,AT50,,,,,3.0,131.0,132.0,3,,0.7733509385505876
1080,0.001,0.25,0.0,0.0,270,150,MTD,,,,,2.0,310.0,200.0,3,,0.8614618231103144
1081,0.001,0.25,0.0,0.0,270,250,MTD,,,,,2.0,310.0,200.0,3,,0.7795040216492676
1082,0.001,0.25,0.0,0.0,270,150,AT50,,,,,2.0,310.0,200.0,3,,0.9085640618770578
1083,0.001,0.25,0.0,0.0,270,250,AT50,,,,,2.0,310.0,200.0,3,,0.6993921287649418
1084,0.001,0.25,0.0,0.0,271,150,MTD,,,,,2.0,368.0,300.0,3,,0.8373502107994993
1085,0.001,0.25,0.0,0.0,271,250,MTD,,,,,2.0,368.0,300.0,2,,0.659009008635158
1086,0.001,0.25,0.0,0.0,271,150,AT50,,,,,2.0,368.0,300.0,3,,0.8281011959302406
1087,0.001,0.25,0.0,0.0,271,250,AT50,,,,,2.0,368.0,300.0,3,,0.6473513160264459
1088,0.001,0.25,0.0,0.0,272,150,MTD,,,,,2.0,291.0,198.0,3,,0.7827524354032112
1089,0.001,0.25,0.0,0.0,272,250,MTD,,,,,2.0,291.0,198.0,3,,0.7390533461034187
1090,0.001,0.25,0.0,0.0,272,150,AT50,,,,,2.0,291.0,198.0,3,,0.8423868293743002
1091,0.001,0.25,0.0,0.0,272,250,AT50,,,,,2.0,291.0,198.0,3,,0.7448018672637943
1092,0.001,0.25,0.0,0.0,273,150,MTD,,,,,2.0,311.0,259.0,3,,0.8587570555299684
1093,0.001,0.25,0.0,0.0,273,250,MTD,,,,,2.0,311.0,259.0,3,,0.7839215640289514
1094,0.001,0.25,0.0,0.0,273,150,AT50,,,,,2.0,311.0,259.0,3,,0.8530360834101948
1095,0.001,0.25,0.0,0.0,273,250,AT50,,,,,2.0,311.0,259.0,3,,0.683448363546992
1096,0.001,0.25,0.0,0.0,274,150,MTD,,,,,2.0,290.0,249.0,3,,0.8474613805783736
1097,0.001,0.25,0.0,0.0,274,250,MTD,,,,,2.0,290.0,249.0,3,,0.7527428581088652
1098,0.001,0.25,0.0,0.0,274,150,AT50,,,,,2.0,290.0,249.0,3,,0.847955219620582
1099,0.001,0.25,0.0,0.0,274,250,AT50,,,,,2.0,290.0,249.0,3,,0.7524085777353937
1100,0.001,0.25,0.0,0.0,275,150,MTD,,,,,2.0,355.0,325.0,3,,0.845342456543826
1101,0.001,0.25,0.0,0.0,275,250,MTD,,,,,2.0,355.0,325.0,3,,0.7520674414910461
1102,0.001,0.25,0.0,0.0,275,150,AT50,,,,,2.0,355.0,325.0,3,,0.7191293881588149
1103,0.001,0.25,0.0,0.0,275,250,AT50,,,,,2.0,355.0,325.0,3,,0.6159281561864821
1104,0.001,0.25,0.0,0.0,276,150,MTD,,,,,2.0,352.0,292.0,3,,0.7649176180004303
1105,0.001,0.25,0.0,0.0,276,250,MTD,,,,,2.0,352.0,292.0,2,,0.7902439700632995
1106,0.001,0.25,0.0,0.0,276,150,AT50,,,,,2.0,352.0,292.0,3,,0.79289700527778
1107,0.001,0.25,0.0,0.0,276,250,AT50,,,,,2.0,352.0,292.0,3,,0.7124069958833431
1108,0.001,0.25,0.0,0.0,277,150,MTD,,,,,2.0,241.0,181.0,3,,0.8431214207771016
1109,0.001,0.25,0.0,0.0,277,250,MTD,,,,,2.0,241.0,181.0,3,,0.8233070742032353
1110,0.001,0.25,0.0,0.0,277,150,AT50,,,,,2.0,241.0,181.0,3,,0.8226244831827397
1111,0.001,0.25,0.0,0.0,277,250,AT50,,,,,2.0,241.0,181.0,3,,0.7600454117880918
1112,0.001,0.25,0.0,0.0,278,150,MTD,,,,,2.0,307.0,211.0,3,,0.7891585238383357
1113,0.001,0.25,0.0,0.0,278,250,MTD,,,,,2.0,307.0,211.0,3,,0.7856579253799628
1114,0.001,0.25,0.0,0.0,278,150,AT50,,,,,2.0,307.0,211.0,3,,0.7856331709494558
1115,0.001,0.25,0.0,0.0,278,250,AT50,,,,,2.0,307.0,211.0,3,,0.7061736107953304
1116,0.001,0.25,0.0,0.0,279,150,MTD,,,,,2.0,209.0,281.0,3,,0.9063761962998305
1117,0.001,0.25,0.0,0.0,279,250,MTD,,,,,2.0,209.0,281.0,3,,0.7984657639899697
1118,0.001,0.25,0.0,0.0,279,150,AT50,,,,,2.0,209.0,281.0,3,,0.7497523697240687
1119,0.001,0.25,0.0,0.0,279,250,AT50,,,,,2.0,209.0,281.0,3,,0.7184558523148281
1120,0.001,0.25,0.0,0.0,280,150,MTD,,,,,2.0,426.0,299.0,3,,0.8817427879225787
1121,0.001,0.25,0.0,0.0,280,250,MTD,,,,,2.0,426.0,299.0,3,,0.7236935398138203
1122,0.001,0.25,0.0,0.0,280,150,AT50,,,,,2.0,426.0,299.0,3,,0.8443259796371677
1123,0.001,0.25,0.0,0.0,280,250,AT50,,,,,2.0,426.0,299.0,3,,0.7174573713326454
1124,0.001,0.25,0.0,0.0,281,150,MTD,,,,,2.0,266.0,184.0,3,,0.7675772885495767
1125,0.001,0.25,0.0,0.0,281,250,MTD,,,,,2.0,266.0,184.0,3,,0.8128745066597883
1126,0.001,0.25,0.0,0.0,281,150,AT50,,,,,2.0,266.0,184.0,3,,0.9034734826511192
1127,0.001,0.25,0.0,0.0,281,250,AT50,,,,,2.0,266.0,184.0,3,,0.7252114284695552
1128,0.001,0.25,0.0,0.0,282,150,MTD,,,,,2.0,332.0,198.0,2,,0.8315170137986281
